,0
583,4.9117174
584,5.301009
585,5.908106
586,5.9779778
587,2.8411005
588,6.5454993
589,3.3905756
590,5.55633
591,3.6435015
592,2.9955194
593,9.464687
594,7.5854487
595,4.4083447
596,7.674455
597,4.4365973
598,5.6263337
599,7.8791137
600,6.551611
601,2.6841974
602,7.8415055
603,5.5023026
604,4.7082634
605,7.1136074
606,10.712997
607,4.9081388
608,7.1771164
609,10.142399
610,6.8339615
611,8.740443
612,6.822707
613,5.8949842
614,9.691665
615,8.235299
616,4.9690547
617,8.458489
618,9.529016
619,9.279485
620,6.254034
621,7.6057825
622,9.658481
623,7.8054695
624,10.603276
625,5.7705593
626,4.560326
627,3.498953
628,10.157365
629,6.605976
630,6.319803
631,4.1116533
632,5.24566
633,6.9679694
634,7.745458
635,3.8942888
636,9.179952
637,2.642456
638,2.996705
639,6.5154567
640,6.5285487
641,9.985513
642,6.212332
643,5.3868685
644,14.469106
645,3.4686897
646,6.197892
647,12.127955
648,4.1490865
649,7.729233
650,7.873421
651,1.783815
652,6.18392
653,4.1047854
654,7.527167
655,10.241606
656,6.7325153
657,7.5086575
658,5.130548
659,5.1777196
660,8.022043
661,3.7034564
662,7.8118834
663,4.577501
664,11.267149
665,8.177619
666,5.139928
667,9.453875
668,6.2701187
669,7.324289
670,9.334276
671,4.275936
672,2.9584572
673,4.2214894
674,6.7730527
675,5.667037
676,11.636451
677,8.439289
678,5.531073
679,7.6985326
680,4.4503613
681,5.5866675
682,11.033432
683,7.7770667
684,2.8250587
685,5.1389136
686,9.566364
687,10.619358
688,11.7134285
689,11.875263
690,5.949039
691,4.9869943
692,6.093469
693,4.6357355
694,3.6133823
695,5.159082
696,5.2732034
697,4.344594
698,5.303027
699,9.1157255
700,6.141576
701,6.1796074
702,11.940912
703,6.1979346
704,10.004418
705,11.182959
706,10.064216
707,10.214817
708,4.3802066
709,7.360474
710,1.8244886
711,3.9317503
712,8.637596
713,4.1758084
714,4.6223693
715,4.3900156
716,5.266411
717,2.9191504
718,8.591148
719,4.9809437
720,23.430609
721,7.894248
722,7.1451397
723,9.0070505
724,10.467884
725,7.158595
726,12.279858
727,7.4497404
728,10.658337
729,10.005216
730,8.652162
731,8.530756
732,3.738993
733,9.592953
734,2.2225223
735,3.2574677
736,9.889422
737,3.8057694
738,5.4520683
739,5.006307
740,3.4327428
741,4.517762
742,12.271992
743,4.7292104
744,7.400231
745,6.459537
746,6.722804
747,6.132207
748,7.1532283
749,7.123144
750,6.9764943
751,6.445282
752,8.005442
753,8.0276785
754,7.278099
755,4.082367
756,8.724124
757,9.949036
758,3.1393535
759,7.656978
760,4.9946933
761,6.982325
762,6.6515503
763,7.5925117
764,9.882765
765,7.636573
766,7.281072
767,4.636775
768,5.403233
769,5.0032053
770,8.232503
771,5.327127
772,5.9280324
773,8.288814
774,12.893553
775,5.9345665
776,4.5751805
777,4.0471416
778,10.546766
779,5.9129515
780,8.533806
781,5.6564775
782,6.758065
783,4.200419
784,9.9531975
785,5.1529856
786,6.015886
787,4.9610677
788,10.199597
789,5.0575023
790,8.116732
791,7.693248
792,8.942778
793,3.9364557
794,2.3720255
795,4.1761484
796,12.73864
797,4.137452
798,3.758559
799,30.143217
800,2.895467
801,9.004847
802,8.413339
803,9.122645
804,5.8959403
805,5.837773
806,14.803704
807,4.7277837
808,4.945918
809,4.724806
810,5.7935963
811,3.1302989
812,5.1769066
813,5.208933
814,8.805577
815,3.796318
816,6.5863295
817,7.7848043
818,7.7451143
819,9.169632
820,9.704989
821,1.8911061
822,5.017863
823,5.3757386
824,7.575445
825,4.8091555
826,4.4224944
827,5.1636887
828,7.343419
829,6.4498453
830,8.55272
831,8.399947
832,7.912869
833,7.482765
834,11.3852
835,12.558937
836,10.172677
837,6.236513
838,7.1426992
839,4.1369224
840,6.896848
841,7.987514
842,5.7076645
843,6.634547
844,15.449245
845,3.5829916
846,1.2900566
847,3.902794
848,2.990034
849,8.117725
850,9.489169
851,1.8830434
852,5.317777
853,5.58198
854,6.193726
855,7.8544497
856,5.7820106
857,8.316513
858,10.756564
859,4.4385996
860,5.8003654
861,10.290548
862,5.0495973
863,10.02062
864,7.5006
865,6.019714
866,3.8087265
867,9.002476
868,8.04313
869,6.9985905
870,4.8642797
871,4.7381682
872,5.6978817
873,4.2954044
874,4.204491
875,13.5686035
876,7.4232483
877,4.5296135
878,6.545501
879,6.7693787
880,5.9423423
881,8.54945
882,5.994482
883,4.1668935
884,7.5808687
885,7.3314204
886,7.973094
887,7.758546
888,11.0433
889,50.632553
890,8.210352
891,5.204448
892,4.446123
893,4.377932
894,5.180932
895,7.0775504
896,10.815298
897,8.501005
898,9.667534
899,4.4129577
900,4.942074
901,3.172577
902,3.9757423
903,3.4345167
904,5.0407867
905,5.5922055
906,8.698897
907,4.7134485
908,4.829408
909,7.990221
910,3.3460166
911,4.4043155
912,6.034575
913,5.3028364
914,4.638542
915,2.9169383
916,4.369423
917,5.7389092
918,3.4382885
919,11.281467
920,11.309055
921,10.404659
922,9.801416
923,3.789399
924,6.9820113
925,5.8493805
926,17.739714
927,3.1141162
928,4.73853
929,4.8741217
930,4.034901
931,4.0090313
932,6.01683
933,6.971652
934,6.5778008
935,8.465359
936,7.3577814
937,11.795856
938,5.4850087
939,4.5804224
940,3.0725446
941,4.717311
942,8.155017
943,10.689721
944,4.284585
945,3.2805316
946,8.236829
947,4.485508
948,8.466591
949,5.8173585
950,8.127384
951,9.70162
952,9.02798
953,2.5368834
954,3.0294092
955,3.4695225
956,6.695495
957,4.6069126
958,9.507178
959,7.5054774
960,6.214626
961,9.751777
962,3.7243872
963,4.704737
964,3.7107966
965,8.375034
966,8.219046
967,7.586886
968,9.027948
969,7.5573616
970,10.605288
971,7.8664403
972,6.4557195
973,7.752227
974,7.179628
975,6.647549
976,7.3390875
977,3.408244
978,4.230087
979,12.035151
980,15.429084
981,4.4961
982,7.139714
983,4.9322596
984,4.060555
985,5.1628046
986,6.948921
987,3.2922013
988,5.3122654
989,4.027528
990,12.938875
991,3.1441443
992,5.1993437
993,3.6451535
994,3.360262
995,9.412188
996,5.137584
997,6.4553695
998,5.6557846
999,6.2149296
1000,4.0178986
1001,0.88002074
1002,8.815102
1003,3.4441218
1004,6.4076724
1005,8.670372
1006,7.361694
1007,4.756551
1008,2.2359686
1009,4.5294924
1010,10.465683
1011,5.726088
1012,7.6362824
1013,4.92956
1014,6.99025
1015,13.265814
1016,4.498104
1017,5.4679832
1018,10.897682
1019,4.563552
1020,12.56803
1021,5.246672
1022,9.474567
1023,5.499924
1024,1.4229604
1025,9.2711525
1026,6.5036097
1027,16.151806
1028,3.3733187
1029,7.7339687
1030,3.238668
1031,5.1747375
1032,2.7645075
1033,3.0172763
1034,1.0705106
1035,6.1344075
1036,6.266496
1037,2.2759993
1038,6.803833
1039,5.370748
1040,7.2375298
1041,4.271001
1042,6.2121305
1043,3.5143874
1044,6.265617
1045,3.539715
1046,7.081274
1047,4.5958047
1048,8.423562
1049,6.0795984
1050,6.4177337
1051,3.3121157
1052,9.006693
1053,4.8740253
1054,2.4342146
1055,2.9251008
1056,2.2752573
1057,6.240358
1058,4.3505235
1059,1.2793952
1060,9.642983
1061,4.1958513
1062,4.0936766
1063,5.17146
1064,4.4805913
1065,6.1318083
1066,4.6781235
1067,4.1434965
1068,2.75897
1069,3.7688785
1070,4.564591
1071,11.390817
1072,5.2597766
1073,9.430075
1074,6.0838814
1075,5.710507
1076,5.852006
1077,7.245073
1078,3.0958772
1079,2.3222902
1080,7.968744
1081,4.3754253
1082,11.230898
1083,5.043979
1084,4.9014845
1085,9.491925
1086,6.604672
1087,5.5821433
1088,2.5835483
1089,3.5386236
1090,3.8299363
1091,3.8395543
1092,3.0549693
1093,9.040724
1094,8.84251
1095,4.21806
1096,4.305649
1097,13.666524
1098,10.020905
1099,4.341099
1100,9.764746
1101,7.087174
1102,8.890279
1103,4.600903
1104,5.7646384
1105,6.1077404
1106,6.102207
1107,8.5593405
1108,6.343005
1109,5.859714
1110,4.825964
1111,8.270434
1112,7.892204
1113,7.8993983
1114,4.293085
1115,7.386117
1116,14.376814
1117,15.05087
1118,10.336344
1119,8.444379
1120,7.8960357
1121,4.8977423
1122,7.553474
1123,6.198409
1124,12.894563
1125,6.1787095
1126,7.455881
1127,11.431284
1128,11.213492
1129,8.759186
1130,4.1190214
1131,7.654432
1132,10.377376
1133,7.4672127
1134,6.1004734
1135,4.749835
1136,2.6869984
1137,7.647759
1138,7.069851
1139,7.5135965
1140,6.263065
1141,7.471774
1142,8.574228
1143,7.632153
1144,9.192002
1145,9.003134
1146,7.496831
1147,11.961069
1148,10.2349205
1149,8.65866
1150,4.8469186
1151,6.769116
1152,12.983332
1153,14.86855
1154,11.800286
1155,11.219402
1156,9.820725
1157,17.283852
1158,11.232607
1159,2.8049228
1160,2.6016788
1161,6.713679
1162,7.711307
1163,8.694175
1164,9.359663
1165,12.741684
1166,8.5874605
1167,9.3841
1168,6.468371
1169,9.126034
1170,8.116117
1171,4.7007055
1172,7.2670617
1173,7.168044
1174,13.04173
1175,5.2348657
1176,8.631993
1177,2.0887253
1178,4.6345344
1179,4.8308773
1180,7.6590075
1181,4.4450655
1182,3.2506795
1183,4.2631426
1184,6.9306273
1185,2.2718444
1186,6.3689036
1187,2.4794407
1188,137.18372
1189,11.240501
1190,7.125052
1191,5.954894
1192,5.90591
1193,7.7796764
1194,1.884447
1195,8.035609
1196,5.8123007
1197,11.120039
1198,6.3644958
1199,6.3113003
1200,6.0197635
1201,36.978134
1202,7.555438
1203,9.274073
1204,6.03578
1205,9.284434
1206,5.300252
1207,4.996292
1208,5.6510625
1209,5.90047
1210,9.46469
1211,8.391417
1212,3.1191483
1213,5.68411
1214,5.436585
1215,7.679397
1216,4.8976355
1217,3.9996204
1218,8.4065895
1219,5.887241
1220,2.8118973
1221,8.409358
1222,6.223638
1223,4.9422865
1224,4.101548
1225,6.257184
1226,4.5315065
1227,4.0208855
1228,6.0768857
1229,10.862953
1230,2.2435906
1231,2.057168
1232,8.2006035
1233,5.5088816
1234,8.154351
1235,10.187772
1236,7.658006
1237,1.9065194
1238,3.7003691
1239,4.2031
1240,6.352706
1241,5.25984
1242,8.996778
1243,5.19615
1244,6.306974
1245,6.9037457
1246,6.6294703
1247,9.827861
1248,7.492181
1249,5.0164723
1250,5.669993
1251,2.5339851
1252,5.2423363
1253,2.5147517
1254,6.043121
1255,6.8198447
1256,5.0070386
1257,4.8939395
1258,5.870592
1259,5.9269743
1260,5.190086
1261,5.5793295
1262,7.7503824
1263,3.7670112
1264,2.881377
1265,6.426187
1266,1.9787393
1267,1.5883145
1268,2.483773
1269,1.8997985
1270,1.8338859
1271,3.3585835
1272,1.5850492
1273,5.0773735
1274,5.7085266
1275,7.6925974
1276,2.2692113
1277,3.5682404
1278,1.5721589
1279,5.2610497
1280,4.8724885
1281,4.2631874
1282,6.716118
1283,2.4368403
1284,4.5549717
1285,5.603604
1286,6.41322
1287,4.762361
1288,6.34058
1289,15.2751045
1290,9.781444
1291,7.9670353
1292,6.9425406
1293,7.4163446
1294,9.72857
1295,5.6013074
1296,8.562915
1297,8.560362
1298,3.0979602
1299,3.9632542
1300,6.932244
1301,3.2590678
1302,4.881329
1303,2.2014837
1304,2.9296784
1305,5.9923177
1306,4.2936883
1307,1.7558788
1308,3.6296082
1309,2.8103044
1310,2.669526
1311,2.1372771
1312,4.7115307
1313,1.4070754
1314,1.8309803
1315,4.4347878
1316,3.301709
1317,1.9075421
1318,1.5875524
1319,4.42658
1320,2.549262
1321,9.710309
1322,9.496584
1323,3.6646097
1324,8.77092
1325,7.246011
1326,4.1967597
1327,9.53725
1328,5.7913775
1329,9.215076
1330,8.981778
1331,5.487121
1332,5.7063365
1333,7.43735
1334,10.393214
1335,8.019281
1336,23.058603
1337,7.017573
1338,6.1360483
1339,6.3928957
1340,4.4961667
1341,5.8408303
1342,4.626232
1343,9.493281
1344,7.0077343
1345,3.5388956
1346,7.917299
1347,7.7419853
1348,6.288649
1349,5.8244915
1350,5.739245
1351,11.953124
1352,7.239339
1353,12.243503
1354,12.38467
1355,10.481305
1356,8.803469
1357,5.021495
1358,8.1623125
1359,14.22031
1360,6.890711
1361,12.667181
1362,12.252903
1363,17.56792
1364,10.926685
1365,19.328764
1366,7.7002625
1367,13.999182
1368,7.878199
1369,11.018302
1370,9.000124
1371,7.670407
1372,6.2648435
1373,8.573215
1374,8.411027
1375,5.8073406
1376,8.73579
1377,7.638451
1378,7.85408
1379,7.7719455
1380,6.36812
1381,8.744415
1382,14.387457
1383,6.8365808
1384,10.245742
1385,6.6782146
1386,7.0649633
1387,6.6060214
1388,6.822192
1389,6.137823
1390,6.9095573
1391,12.153379
1392,8.660242
1393,8.278572
1394,8.681441
1395,9.027721
1396,7.116877
1397,4.645685
1398,6.7692175
1399,10.180623
1400,4.0453024
1401,4.898929
1402,5.9494524
1403,3.7644923
1404,5.3025475
1405,17.134258
1406,4.064101
1407,4.059226
1408,2.9828773
1409,3.8307614
1410,4.355052
1411,3.9995735
1412,4.527984
1413,7.867229
1414,5.267167
1415,9.321029
1416,4.4056454
1417,5.0592036
1418,3.7773206
1419,3.8621786
1420,3.5384462
1421,3.244606
1422,3.5265446
1423,10.701609
1424,7.7640624
1425,8.027222
1426,10.899061
1427,12.08367
1428,9.704571
1429,15.28809
1430,12.506207
1431,9.591781
1432,12.018454
1433,3.9064288
1434,11.836578
1435,11.00575
1436,10.826465
1437,9.902502
1438,10.359059
1439,8.251706
1440,14.191706
1441,10.611543
1442,23.251749
1443,10.753041
1444,3.6680918
1445,5.046777
1446,3.6384077
1447,5.98586
1448,3.7203562
1449,3.9178998
1450,5.1556935
1451,4.504657
1452,3.993314
1453,2.9560864
1454,3.4290724
1455,8.785542
1456,12.209855
1457,5.5730367
1458,8.685495
1459,6.4793916
1460,8.218146
1461,8.386169
1462,9.176167
1463,6.173947
1464,9.3033
1465,9.210292
1466,5.6431456
1467,4.0839143
1468,8.56895
1469,9.648534
1470,9.10212
1471,11.394779
1472,9.274452
1473,7.047905
1474,10.907941
1475,13.232171
1476,7.5829763
1477,6.7134285
1478,8.782215
1479,8.614132
1480,8.274372
1481,14.671891
1482,11.925569
1483,9.415205
1484,15.479247
1485,8.939725
1486,7.706064
1487,11.170275
1488,13.635596
1489,8.590762
1490,7.632964
1491,9.8104315
1492,13.03279
1493,6.147075
1494,5.3570075
1495,9.568236
1496,22.452763
1497,10.861378
1498,12.562189
1499,7.4053717
1500,8.7246895
1501,9.005703
1502,11.765175
1503,9.731197
1504,10.71446
1505,8.279905
1506,4.502299
1507,4.2077546
1508,3.463585
1509,4.645358
1510,4.7597575
1511,5.988663
1512,6.2218084
1513,7.382361
1514,7.8307867
1515,7.3076797
1516,7.8019457
1517,5.4024224
1518,6.091039
1519,6.169305
1520,6.3671107
1521,10.221466
1522,7.0023046
1523,9.461841
1524,12.039686
1525,17.054491
1526,8.975685
1527,14.131454
1528,15.57181
1529,13.358265
1530,17.359085
1531,16.589773
1532,18.691074
1533,17.456537
1534,19.79774
1535,9.004126
1536,4.810264
1537,8.654306
1538,20.51554
1539,11.514971
1540,10.328444
1541,17.530754
1542,22.727253
1543,23.139036
1544,24.75497
1545,19.698042
1546,17.137007
1547,15.500363
1548,18.638504
1549,19.085537
1550,20.93081
1551,17.212448
1552,23.17275
1553,16.01676
1554,21.078941
1555,10.550398
1556,17.318819
1557,19.640192
1558,16.923534
1559,18.658985
1560,6.013964
1561,4.702546
1562,6.4901433
1563,3.790263
1564,5.1174994
1565,16.959227
1566,2.8160229
1567,8.490415
1568,4.707089
1569,8.592203
1570,6.3149767
1571,7.126964
1572,6.094205
1573,4.5619435
1574,5.0908775
1575,4.7326837
1576,5.164588
1577,5.6817145
1578,4.774141
1579,5.7809935
1580,6.5642447
1581,9.30753
1582,3.6277933
1583,2.9956436
1584,5.7743087
1585,2326.7
1586,9.698837
1587,7.322181
1588,12.245921
1589,6.627639
1590,8.410347
1591,6.4508185
1592,4.947159
1593,9.242246
1594,5.0153756
1595,6.40636
1596,10.262743
1597,5.630044
1598,41.448616
1599,4.3859477
1600,11.246442
1601,11.979531
1602,15.259971
1603,7.881182
1604,5.850183
1605,2.1252203
1606,10.057372
1607,14.647791
1608,14.997452
1609,6.5439596
1610,6.248983
1611,3.6225958
1612,6.7651734
1613,3.6500058
1614,8.399745
1615,5.40794
1616,7.9324574
1617,3.4904451
1618,4.408742
1619,5.8789315
1620,8.771937
1621,7.4062595
1622,8.66431
1623,3.3905292
1624,3.5204394
1625,3.3255444
1626,3.6897802
1627,5.6687407
1628,9.633338
1629,3.895788
1630,7.5859194
1631,7.803664
1632,11.360334
1633,4.2824774
1634,11.501225
1635,4.5772777
1636,13.501333
1637,7.3265834
1638,2.6985292
1639,6.3175764
1640,7.7261553
1641,6.4840727
1642,3.699332
1643,5.7483277
1644,7.369255
1645,6.1718583
1646,6.730468
1647,6.2794676
1648,6.195262
1649,6.3266397
1650,6.055695
1651,5.359345
1652,3.0314994
1653,10.408208
1654,9.496932
1655,5.8539596
1656,3.8371158
1657,0.91239625
1658,3.2576926
1659,7.943129
1660,5.2171006
1661,15.436289
1662,4.1375093
1663,8.452967
1664,4.3865433
1665,5.6553025
1666,13.41173
1667,7.841866
1668,8.72198
1669,7.904012
1670,4.012233
1671,8.461057
1672,5.3727274
1673,3.3127773
1674,5.252785
1675,3.2346044
1676,8.106919
1677,9.989094
1678,10.721085
1679,5.712351
1680,4.0105863
1681,10.224929
1682,6.669515
1683,7.3847156
1684,8.502315
1685,6.6862974
1686,2.4574351
1687,6.959095
1688,9.921517
1689,4.4714327
1690,4.9041057
1691,5.3379135
1692,5.8261623
1693,11.336396
1694,9.276189
1695,7.963532
1696,4.973928
1697,6.4510636
1698,6.5312037
1699,3.7662055
1700,6.5848575
1701,6.706078
1702,10.734973
1703,11.748684
1704,4.3116307
1705,3.3328261
1706,2.8923273
1707,11.002971
1708,4.059731
1709,8.363539
1710,12.61728
1711,16.584944
1712,3.383884
1713,9.438938
1714,5.51342
1715,6.3861084
1716,5.322196
1717,9.065332
1718,7.651729
1719,3.9694824
1720,8.613083
1721,8.106066
1722,7.5187864
1723,8.1129265
1724,3.8035002
1725,8.111732
1726,7.0070167
1727,11.941397
1728,3.2575505
1729,8.567827
1730,6.576753
1731,2.9128306
1732,9.7067175
1733,14.175578
1734,7.368044
1735,8.1811075
1736,8.357288
1737,6.9647593
1738,5.4150767
1739,6.027886
1740,5.3485394
1741,4.3952675
1742,5.7865787
1743,4.3940754
1744,6.8865733
1745,4.4332495
1746,8.82986
1747,7.004621
1748,11.989016
1749,4.653232
1750,7.4345984
1751,4.816327
1752,3.7700438
1753,5.1163774
1754,12.775805
1755,6.2305803
1756,5.055917
1757,3.5405204
1758,11.644096
1759,10.215994
1760,3.7744455
1761,12.886813
1762,7.1237154
1763,8.432171
1764,3.7465684
1765,8.08846
1766,10.831462
1767,8.655011
1768,9.058121
1769,20.300003
1770,7.02329
1771,4.0793986
1772,5.8376093
1773,9.519769
1774,7.590252
1775,13.900088
1776,5.558582
1777,3.9992652
1778,7.8615203
1779,8.855515
1780,11.939919
1781,7.7710066
1782,6.753191
1783,6.880363
1784,3.987265
1785,4.870861
