,0
174,26.238873
175,101.6022
176,85.93791
177,61.509663
178,89.21768
179,82.14921
180,82.60435
181,81.60602
182,85.24268
183,110.37762
184,131.25183
185,96.17123
186,91.4084
187,90.225655
188,123.95472
189,104.17562
190,111.94905
191,101.50552
192,139.48119
193,38.05459
194,43.001526
195,38.866985
196,40.632294
197,47.58112
198,40.06347
199,42.295708
200,44.2015
201,39.81979
202,40.750378
203,69.55042
204,70.745125
205,60.62702
206,50.537815
207,69.335175
208,70.80454
209,73.44045
210,70.33927
211,55.36656
212,60.48692
213,63.48572
214,67.73693
215,38.06242
216,34.275764
217,42.304092
218,44.906
219,45.708534
220,49.314087
221,48.26768
222,51.868744
223,49.516685
224,43.27421
225,45.893482
226,44.820095
227,52.49947
228,56.29192
229,46.364475
230,48.61646
231,40.878544
232,43.088085
233,42.92215
234,54.28735
235,48.477116
236,47.14595
237,44.009468
238,51.975853
239,45.29789
240,48.293575
241,47.643173
242,51.68547
243,39.852814
244,57.477116
245,50.637676
246,45.33928
247,45.46913
248,54.021015
249,46.21506
250,59.115013
251,48.557606
252,54.6409
253,35.21957
254,49.79984
255,61.32014
256,81.217094
257,69.46338
258,72.41154
259,53.983536
260,47.85056
261,59.499718
262,45.95283
263,48.050125
264,48.073944
265,46.411297
266,45.248055
267,43.174606
268,50.199757
269,51.63811
270,59.294754
271,43.434147
272,42.621593
273,38.20909
274,27.494537
275,25.38956
276,34.337696
277,29.858593
278,34.8766
279,27.327984
280,22.908451
281,26.648989
282,27.792461
283,25.617712
284,25.086088
285,27.678345
286,34.591694
287,40.29784
288,46.579453
289,21.809525
290,43.57529
291,29.961796
292,25.793821
293,20.725391
294,37.303898
295,31.93244
296,22.829008
297,24.639795
298,26.622541
299,25.351894
300,25.118082
301,25.167639
302,22.942802
303,22.19172
304,25.900972
305,30.866764
306,21.57165
307,27.135519
308,24.952248
309,49.800163
310,67.53797
311,66.1898
312,74.5601
313,57.219505
314,60.1414
315,91.6539
316,83.10636
317,61.177486
318,80.35011
319,70.36829
320,59.019318
321,63.931675
322,40.950977
323,36.50316
324,58.12426
325,74.79039
326,61.022766
327,38.596283
328,40.652824
329,40.00331
330,34.529915
331,59.58419
332,306.1215
333,3059.1885
334,87.51136
335,149.28568
336,90.47085
337,97.93055
338,47.027473
339,77.59199
340,44.789345
341,28.600935
342,54.778477
343,72.121704
344,58.564484
345,80.18495
346,92.112434
347,166.22392
348,86.36758
349,79.008125
350,102.07575
351,83.42217
352,38.99204
353,40.32452
354,30.533735
355,37.537914
356,46.413082
357,46.67511
358,42.625515
359,29.431427
360,39.899456
361,39.988583
362,40.436638
363,36.6657
364,42.13545
365,55.7173
366,51.831055
367,31.35843
368,55.479507
369,53.832676
370,25.417908
371,33.94138
372,90.280045
373,39.190117
374,38.967705
375,37.59162
376,37.82089
377,48.88166
378,36.103554
379,39.932724
380,42.709385
381,39.60508
382,43.683014
383,37.886417
384,30.858194
385,33.57725
386,21.138922
387,64.159515
388,56.427063
389,43.627098
390,48.86714
391,58.741352
392,30.227554
393,32.50103
394,32.39563
395,37.35714
396,40.99633
397,37.48834
398,33.710934
399,48.061684
400,59.673985
401,50.675953
402,38.92359
403,39.69925
404,42.259823
405,32.87234
406,50.92793
407,64.016785
408,36.852192
409,36.347347
410,23.498888
411,55.687286
412,33.36691
413,22.352993
414,32.391537
415,26.287466
416,41.76588
417,39.879025
418,33.29627
419,43.208035
420,37.925804
421,36.043766
422,39.284035
423,41.28018
424,41.692696
425,40.949326
426,36.51887
427,46.85243
428,71.08211
429,51.12811
430,37.31637
431,29.477854
432,29.201
433,37.531677
434,37.778095
435,37.633507
436,42.317844
437,32.611244
438,30.942923
439,46.59343
440,59.33588
441,37.871216
442,39.513466
443,37.287373
444,32.174656
445,37.511158
446,42.871975
447,44.368668
448,70.80102
449,39.59779
450,44.976933
451,43.672108
452,38.826733
453,40.59233
454,43.98501
455,50.784313
456,47.61507
457,46.787613
458,31.476683
459,34.666378
460,53.81984
461,33.82118
462,35.904804
463,31.967604
464,31.80702
465,27.676395
466,56.456398
467,36.96478
468,32.526688
469,60.13213
470,26.497826
471,64.67317
472,46.225647
473,34.71151
474,38.424614
475,32.727165
476,24.423523
477,37.636253
478,80.52155
479,33.3645
480,25.754856
481,26.042753
482,22.594477
483,28.96656
484,44.991722
485,54.86581
486,36.304283
487,44.375763
488,46.062553
489,51.968983
490,47.42712
491,41.076626
492,30.383167
493,27.977425
494,43.08471
495,39.348553
496,34.131954
497,35.507908
498,26.800928
499,25.234955
500,24.657816
501,28.543945
502,24.908262
503,23.997665
504,28.424393
505,31.55069
506,33.290512
507,23.096508
508,31.230947
509,40.34841
510,30.160887
511,43.55147
512,40.61545
513,39.627304
514,45.87402
515,37.560257
516,43.442707
517,40.518517
518,37.88888
519,38.768055
520,63.184624
521,35.250793
522,27.258154
523,34.506695
524,50.45948
525,37.9497
526,52.26972
527,31.560696
528,23.9352
529,24.857412
530,37.94305
531,40.710026
532,49.874695
533,33.99439
534,34.544556
535,38.17713
536,47.849556
537,26.279219
538,63.263817
539,62.064674
540,46.816425
541,70.56319
542,37.111736
543,42.96668
544,55.89521
545,42.453693
546,32.46719
547,45.588497
548,38.457752
549,37.985596
550,23.646423
551,31.332682
552,41.340214
553,38.05312
554,23.371605
555,32.53133
556,46.493656
557,36.662018
558,55.694344
559,36.318893
560,35.48887
561,64.63798
562,35.47417
563,56.77539
564,30.605947
565,27.682236
566,40.039814
567,36.54135
568,29.380465
569,43.116306
570,25.68842
571,35.96136
572,30.474833
573,30.241362
574,26.251966
575,48.173798
576,80.1507
577,25.946432
578,71.776985
579,27.21823
580,41.61749
581,45.936413
582,39.447037
583,25.42717
584,52.2121
585,52.36251
586,33.339886
587,52.58164
588,35.74643
589,32.45705
590,23.466166
591,37.92285
592,57.01236
593,50.333107
594,40.314503
595,27.280396
596,36.384506
597,26.274666
598,44.621353
599,49.849495
600,38.91159
601,43.529636
602,41.625275
603,47.12534
604,46.28078
605,40.7543
606,27.302729
607,32.5033
608,47.836864
609,39.496284
610,47.399937
611,44.078014
612,31.12929
613,32.213703
614,51.509922
615,52.944336
616,32.93597
617,35.650185
618,57.096375
619,96.46762
620,96.22713
621,32.992
622,53.00742
623,37.29075
624,47.4363
625,33.454346
626,28.763176
627,34.835636
628,36.302525
629,47.241116
630,39.674805
631,33.380733
632,39.319878
633,30.422758
634,46.98515
635,35.803806
636,50.681152
637,31.818474
638,51.665203
639,51.793056
640,37.538246
641,47.061382
642,32.235363
643,29.398838
644,28.546305
645,41.08653
646,42.118496
647,65.45637
648,38.886826
649,25.18527
650,41.169888
651,33.841232
652,33.76873
653,31.312014
654,25.935963
655,65.39289
656,29.216904
657,50.14817
658,36.59285
659,60.15257
660,40.559677
661,31.513275
662,37.12812
663,49.361195
664,22.133385
665,24.849463
666,43.263374
667,28.160252
668,31.935604
669,23.949175
670,45.63247
671,36.157646
672,66.142555
673,36.96822
674,39.153915
675,29.227467
676,40.517094
677,22.788694
678,28.08036
679,36.5648
680,42.88564
681,33.818604
682,23.157137
683,30.22209
684,43.845955
685,24.291317
686,45.33896
687,39.19513
688,46.475296
689,40.681168
690,36.304455
691,29.859814
692,27.560484
693,30.979012
694,49.351036
695,24.513964
696,50.913692
697,25.699423
698,33.014595
699,33.35724
700,43.77728
701,47.795242
702,80.00089
703,27.67533
704,96.15909
705,53.87903
706,51.82307
707,57.071228
708,50.245014
709,41.103863
710,26.536074
711,27.378792
712,35.23187
713,26.067665
714,45.72748
715,43.97008
716,25.86481
717,35.266785
718,35.755806
719,35.332024
720,28.150291
721,31.707693
722,30.003546
723,28.69882
724,67.121056
725,69.03358
726,57.16021
727,41.684555
728,40.22798
729,30.143597
730,41.109104
731,42.1002
732,28.552814
733,45.726334
734,55.173588
735,37.663204
736,43.88411
737,33.544926
738,35.839176
739,36.61148
740,49.035706
741,35.421112
742,89.66749
743,35.147217
744,48.83453
745,43.074368
746,50.13883
747,52.478477
748,42.929207
749,48.615513
750,48.355915
751,38.152424
752,42.83555
753,39.885925
754,41.037792
755,37.241066
756,34.446857
757,27.415995
758,37.561977
759,43.975903
760,41.27093
761,50.59276
762,39.004826
763,48.669933
764,42.80855
765,25.564667
766,26.608892
767,26.21695
768,37.002625
769,39.229214
770,33.61002
771,35.68311
772,37.395733
773,48.40549
774,30.561384
775,47.48545
776,42.30145
777,60.07074
778,46.454575
779,21.21541
780,26.73368
781,22.774462
782,43.472576
783,34.037113
784,31.009241
785,28.264208
786,24.262943
787,56.886963
788,38.39248
789,36.859936
790,38.71118
791,39.356327
792,40.284184
793,28.60035
794,31.927149
795,27.298714
796,62.259205
797,25.92479
798,36.734226
799,47.528793
800,29.347162
801,32.78905
802,31.520594
803,42.85221
804,40.020325
805,33.0445
806,42.37636
807,21.562767
808,30.063345
809,29.374142
810,21.831413
811,40.345768
812,40.84334
813,39.34234
814,25.38417
815,30.442093
816,28.486298
817,57.650784
818,36.69912
819,30.217402
820,31.77395
821,36.43889
822,39.02223
823,41.956528
824,39.780014
825,35.37699
826,49.172523
827,40.860016
828,30.145214
829,31.287617
830,48.54597
831,46.002472
832,33.882782
833,39.381863
834,48.2327
835,31.73937
836,26.583265
837,52.950356
838,53.398922
839,54.49945
840,46.66204
841,49.75726
842,51.177425
843,50.589153
844,43.421234
845,29.10296
846,49.98495
847,39.428032
848,28.128635
849,45.362495
850,27.264837
851,42.01685
852,51.29333
853,51.7223
854,52.496265
855,42.290424
856,40.767044
857,48.45283
858,39.421886
859,35.714695
860,38.872925
861,42.40477
862,25.873741
863,49.909748
864,23.991205
865,32.059868
866,40.135647
867,58.106503
868,52.372437
869,33.994946
870,27.727247
871,23.35667
872,26.386
873,30.873026
874,39.68361
875,21.117361
876,42.07414
877,33.346775
878,24.23547
879,31.336382
880,36.337482
881,26.079794
882,36.833218
883,41.012714
884,20.381983
885,54.284424
886,45.70955
887,31.012981
888,49.10963
889,74.04072
890,42.448326
891,37.722755
892,39.93315
893,40.223644
894,36.123737
895,43.471367
896,87.39934
897,50.01693
898,39.406372
899,43.72772
900,22.97973
901,41.928196
902,38.892456
903,43.949497
904,60.555332
905,36.30875
906,35.957546
907,39.24226
908,50.53344
909,41.40127
910,36.88008
911,35.544468
912,36.215717
913,33.041595
914,35.90738
915,34.442886
916,80.364815
917,40.3232
918,30.808315
919,24.744215
920,27.658318
921,33.319435
922,39.823547
923,50.01924
924,47.90477
925,50.101597
926,89.22344
927,85.41459
928,59.105297
929,58.074974
930,32.46996
931,34.188454
932,61.2866
933,27.254583
934,29.396679
935,47.763786
936,39.33803
937,32.857563
938,37.420166
939,41.07753
940,30.050905
941,27.234173
942,30.867508
943,54.465088
944,24.814983
945,38.13263
946,28.791262
947,33.663116
948,38.68433
949,31.218817
950,40.942333
951,37.937775
952,23.705803
953,38.36362
954,31.96339
955,44.83428
956,38.473843
957,38.226143
958,32.622513
959,33.935852
960,42.675602
961,34.09413
962,39.298252
963,31.280989
964,31.233683
965,42.387325
966,37.801945
967,34.16779
968,26.892736
969,46.03127
970,59.81742
971,53.186283
972,43.01234
973,35.763607
974,30.956915
975,37.673172
976,37.62892
977,46.94334
978,38.15754
979,74.28662
980,82.761
981,40.218056
982,34.405262
983,41.25093
984,29.449577
985,42.165882
986,42.582214
987,40.139736
988,38.99753
989,41.123905
990,52.833122
991,39.83073
992,31.677794
993,41.643745
994,35.008602
995,48.152584
996,36.250328
997,34.205643
998,45.457867
999,42.033253
1000,59.355362
1001,48.969875
1002,28.96203
1003,40.481712
1004,37.4015
1005,45.806
1006,49.22232
1007,35.47857
1008,44.291782
1009,33.856876
1010,42.681976
1011,40.61797
1012,30.049986
1013,38.288555
1014,27.62186
1015,36.474567
1016,61.84484
1017,38.238434
1018,47.006226
1019,43.722076
1020,41.561337
1021,29.907837
1022,43.90387
1023,41.528584
1024,44.85661
1025,32.705124
1026,25.938904
1027,23.990139
1028,31.32508
1029,45.806168
1030,37.38823
1031,32.79474
1032,48.80359
1033,38.294155
1034,42.73331
1035,54.21303
1036,52.875214
1037,45.12015
1038,43.75288
1039,42.154922
1040,46.695892
1041,45.863472
1042,50.48124
1043,41.639362
1044,47.07691
1045,21.658724
1046,20.210842
1047,45.79096
1048,49.715588
1049,46.20509
1050,37.02842
1051,46.278774
1052,94.86378
1053,54.20545
1054,45.281223
1055,48.04456
1056,41.086067
1057,38.38584
1058,38.711994
1059,39.30356
1060,39.922966
1061,41.24965
1062,48.462536
1063,44.816185
1064,42.39614
1065,51.279945
1066,41.853413
1067,50.895775
1068,53.1565
1069,48.477894
1070,50.95012
1071,38.256775
1072,34.482388
1073,56.448807
1074,35.806046
1075,39.83512
1076,56.12004
1077,51.520588
1078,43.351547
1079,42.072216
1080,48.21999
1081,60.82325
1082,64.26904
1083,43.87588
1084,43.549686
1085,41.210182
1086,39.859615
1087,36.06876
1088,40.856354
1089,39.457077
1090,37.30674
1091,23.9352
1092,29.003206
1093,36.318535
1094,49.0119
1095,33.06133
1096,36.87411
1097,42.670074
1098,41.80038
1099,47.388157
1100,56.90681
1101,34.876156
1102,26.924534
1103,30.99578
1104,28.968262
1105,40.341785
1106,37.269283
1107,37.0417
1108,50.635902
1109,30.511429
1110,30.633312
1111,33.922394
1112,31.46302
1113,36.2869
1114,21.247017
1115,36.766537
1116,29.753489
1117,75.72818
1118,32.038216
1119,39.28171
1120,27.762514
1121,43.658348
1122,29.67836
1123,39.471954
1124,59.036407
1125,56.621952
1126,36.685703
1127,51.497013
1128,57.98473
1129,76.48821
1130,44.375828
1131,51.991264
1132,40.40384
1133,49.266594
1134,39.07415
1135,35.865017
1136,54.079105
1137,41.366055
1138,33.50936
1139,40.970024
1140,46.97444
1141,47.725166
1142,49.184807
1143,37.5607
1144,49.523357
1145,49.122368
1146,58.334724
1147,53.4579
1148,51.618263
1149,53.159588
1150,45.409843
1151,53.333282
1152,52.096943
1153,53.19988
1154,46.859444
1155,54.185787
1156,57.54036
1157,46.243393
1158,51.103657
1159,32.254986
1160,61.865314
1161,41.758034
1162,32.455853
1163,28.71783
1164,34.447365
1165,27.56743
1166,48.951435
1167,34.611736
1168,40.739758
1169,38.390602
1170,25.929535
1171,28.4185
1172,38.745033
1173,105.71078
1174,55.496204
1175,49.161316
1176,29.235107
1177,64.63235
1178,21.549248
1179,23.076323
1180,32.171745
1181,28.28699
1182,32.866566
1183,30.652445
1184,44.004017
1185,35.464615
1186,45.81525
1187,42.09051
1188,132.11201
1189,32.44059
1190,43.755558
1191,29.947979
1192,35.490593
1193,58.726627
1194,37.351143
1195,38.439278
1196,44.483124
1197,31.736029
1198,43.50983
1199,39.228207
1200,44.042572
1201,39.30252
1202,45.58823
1203,39.883213
1204,42.37812
1205,33.074547
1206,30.376844
1207,25.574434
1208,30.661789
1209,28.98941
1210,33.554432
1211,31.14167
1212,35.961758
1213,26.255606
1214,25.443449
1215,27.297932
1216,55.385353
1217,43.310604
1218,49.553337
1219,51.017666
1220,49.76446
1221,30.430964
1222,47.327328
1223,25.454264
1224,33.125618
1225,22.97023
1226,27.54938
1227,22.045185
1228,20.55398
1229,28.383957
1230,49.058975
1231,30.2163
1232,32.525497
1233,39.079712
1234,53.120205
1235,37.87353
1236,35.926613
1237,44.542076
1238,39.587814
1239,42.65928
1240,25.260168
1241,28.151194
1242,38.376083
1243,32.41687
1244,28.17471
1245,47.394245
1246,32.674515
1247,30.008846
1248,35.229607
1249,27.947208
1250,33.502403
1251,45.800053
1252,44.327312
1253,56.416275
1254,51.642956
1255,50.65543
1256,48.257343
1257,46.200317
1258,46.73407
1259,44.54415
1260,44.512444
1261,50.09654
1262,52.489353
1263,46.828625
1264,44.777447
1265,50.970955
1266,43.796276
1267,39.65169
1268,54.874203
1269,49.160213
1270,46.646362
1271,54.205265
1272,45.846626
1273,35.223232
1274,51.281975
1275,35.591896
1276,73.96153
1277,63.066593
1278,66.74229
1279,34.344948
1280,43.345818
1281,33.71701
1282,41.42822
1283,38.89436
1284,38.139805
1285,34.965015
1286,35.720856
1287,37.205414
1288,35.554836
1289,39.159782
1290,38.596474
1291,291.39954
1292,259.91177
1293,241.60175
1294,127.25037
1295,262.22708
1296,33.121582
1297,42.6231
1298,30.838726
1299,30.48723
1300,28.552017
1301,29.141842
1302,27.681559
1303,42.10431
1304,34.418415
1305,28.57472
1306,30.694431
1307,38.93195
1308,59.4917
1309,43.092163
1310,49.341484
1311,49.58917
1312,52.719475
1313,43.84109
1314,51.88822
1315,54.742954
1316,52.640408
1317,44.60761
1318,45.177895
1319,56.61239
1320,54.199604
1321,41.063137
1322,41.6188
1323,44.04238
1324,27.191788
1325,34.8144
1326,30.293955
1327,36.94345
1328,33.382816
1329,32.625526
1330,34.74733
1331,35.983997
1332,29.44417
1333,33.106388
1334,35.010544
1335,35.591583
1336,31.462076
1337,30.821697
1338,28.591345
1339,30.451338
1340,31.970236
1341,35.72639
1342,42.547024
1343,37.311607
1344,43.692474
1345,54.33105
1346,46.616177
1347,42.903305
1348,42.688694
1349,44.433266
1350,40.21151
1351,48.718323
1352,54.21469
1353,52.066696
1354,54.38926
1355,50.860397
1356,52.26751
1357,46.957584
1358,57.522972
1359,56.356045
1360,53.25441
1361,59.367825
1362,60.74921
1363,57.34217
1364,53.28153
1365,90.96066
1366,49.350388
1367,42.12015
1368,38.283245
1369,49.98568
1370,38.436306
1371,37.429554
1372,32.959316
1373,33.337048
1374,30.521137
1375,30.618956
1376,28.452734
1377,30.355778
1378,42.813126
1379,28.85833
1380,27.010626
1381,23.28191
1382,35.77388
1383,22.025042
1384,36.0158
1385,30.262424
1386,26.655014
1387,31.215414
1388,28.468805
1389,21.19541
1390,25.062899
1391,49.244358
1392,47.251465
1393,56.55286
1394,43.79585
1395,48.432003
1396,46.96001
1397,43.80719
1398,42.513462
1399,45.50328
1400,45.576313
1401,36.54631
1402,38.892284
1403,32.315903
1404,40.205517
1405,30.857079
1406,26.144558
1407,28.57243
1408,27.721445
1409,25.336374
1410,26.45446
1411,25.152016
1412,28.253834
1413,27.168488
1414,28.716549
1415,28.861547
1416,33.32081
1417,25.05458
1418,46.483093
1419,24.569305
1420,28.19562
1421,24.319286
1422,33.819733
1423,30.234926
1424,23.36235
1425,27.356743
1426,85.826225
1427,98.90016
1428,88.401276
1429,88.155304
1430,134.62563
1431,131.16484
1432,102.98008
1433,105.73352
1434,79.143295
1435,100.930275
1436,87.345184
1437,75.60188
1438,92.52203
1439,72.53054
1440,88.012146
1441,83.73473
1442,124.1364
1443,59.51302
1444,36.62061
1445,36.688515
1446,33.410347
1447,40.61673
1448,36.413574
1449,46.159126
1450,42.837994
1451,32.702866
1452,36.537163
1453,35.240612
1454,45.370842
1455,74.58168
1456,67.85263
1457,59.09111
1458,63.059937
1459,50.304268
1460,66.93602
1461,62.75596
1462,65.37254
1463,69.347755
1464,64.632095
1465,69.06307
1466,40.57244
1467,33.940308
1468,42.834732
1469,51.71374
1470,51.69125
1471,45.355377
1472,41.62443
1473,34.57094
1474,49.870678
1475,44.29702
1476,48.049423
1477,51.650776
1478,48.24194
1479,44.53099
1480,36.272095
1481,51.9404
1482,45.997574
1483,56.305252
1484,45.877205
1485,52.332596
1486,46.114017
1487,50.172028
1488,40.318966
1489,43.212315
1490,50.219143
1491,48.548805
1492,47.61333
1493,46.417862
1494,47.44564
1495,59.684254
1496,50.19983
1497,55.79673
1498,43.847527
1499,56.17307
1500,43.016415
1501,47.13647
1502,43.47661
1503,52.481895
1504,50.91389
1505,52.36129
1506,69.964066
1507,70.19814
1508,58.118988
1509,68.47293
1510,70.63721
1511,45.07646
1512,46.046318
1513,42.18727
1514,49.061195
1515,39.77553
1516,46.975975
1517,53.54327
1518,46.573555
1519,47.523067
1520,42.581924
1521,60.8684
1522,45.775814
1523,60.13417
1524,22.72615
1525,24.756556
1526,39.874676
1527,25.600527
1528,25.577894
1529,22.706219
1530,41.523415
1531,33.737385
1532,22.870768
1533,20.74273
1534,20.600372
1535,20.76144
1536,32.652355
1537,45.68393
1538,21.545645
1539,50.418186
1540,25.690266
1541,20.611137
1542,21.827494
1543,22.050121
1544,22.28206
1545,31.669092
1546,23.497911
1547,21.367277
1548,24.766916
1549,24.467367
1550,21.543608
1551,29.433575
1552,20.68238
1553,23.924673
1554,23.147802
1555,27.612724
1556,22.595224
1557,27.957024
1558,24.53911
1559,23.72503
1560,45.620308
1561,53.757244
1562,60.31807
1563,50.142048
1564,67.379745
1565,60.77466
1566,61.82189
1567,86.16572
1568,34.399715
1569,70.8542
1570,70.3667
1571,55.11854
1572,60.332806
1573,50.61985
1574,26.773369
1575,59.911716
1576,65.57766
1577,54.736122
1578,39.65834
1579,41.37327
1580,49.00792
1581,40.433308
1582,58.585392
1583,266.9934
1584,85.614334
1585,4156.445
1586,80.73817
1587,142.51776
1588,73.31618
1589,67.96402
1590,33.48939
1591,42.049763
1592,34.9081
1593,58.60261
1594,76.82974
1595,65.72865
1596,75.69727
1597,83.742935
1598,157.23196
1599,79.39791
1600,89.250595
1601,98.876915
1602,80.83243
1603,38.44705
1604,38.505814
1605,34.366848
1606,36.57908
1607,52.223484
1608,54.69513
1609,46.924187
1610,35.70815
1611,39.60999
1612,36.169197
1613,43.793114
1614,37.069805
1615,46.11262
1616,52.754272
1617,49.819016
1618,28.133429
1619,43.21066
1620,56.56181
1621,38.909878
1622,76.96495
1623,32.321163
1624,30.622341
1625,35.831425
1626,37.149727
1627,40.00166
1628,47.376747
1629,36.7723
1630,37.70041
1631,43.794544
1632,30.840366
1633,34.342304
1634,35.10535
1635,39.37701
1636,36.034035
1637,22.597998
1638,56.920757
1639,62.141373
1640,46.76622
1641,47.537056
1642,56.591568
1643,46.41869
1644,52.98147
1645,46.242268
1646,24.210752
1647,56.797073
1648,41.824314
1649,39.846424
1650,33.669987
1651,58.011852
1652,42.86364
1653,33.722523
1654,37.248943
1655,59.08939
1656,38.419067
1657,47.268047
1658,66.82303
1659,32.29182
1660,40.190536
1661,23.102858
1662,43.288677
1663,28.944006
1664,23.699978
1665,42.61249
1666,24.027882
1667,33.547997
1668,34.854572
1669,26.074945
1670,40.255924
1671,33.20575
1672,31.608046
1673,42.37713
1674,50.12659
1675,31.7086
1676,38.669865
1677,46.765823
1678,45.30886
1679,43.29286
1680,49.056015
1681,29.435678
1682,32.653893
1683,29.165077
1684,41.11117
1685,35.843624
1686,32.714535
1687,38.207527
1688,27.937223
1689,30.670124
1690,52.10332
1691,60.944115
1692,27.369944
1693,23.953945
1694,32.475273
1695,29.591524
1696,43.190437
1697,31.46079
1698,55.162445
1699,41.265366
1700,62.100918
1701,43.74892
1702,43.06381
1703,33.77944
1704,48.631344
1705,43.2155
1706,51.000034
1707,42.917313
1708,63.06806
1709,30.69935
1710,32.11869
1711,63.265842
1712,42.718014
1713,43.058716
1714,31.593168
1715,52.92042
1716,35.98272
1717,29.454182
1718,58.32024
1719,34.909058
1720,33.23544
1721,25.715311
1722,36.332222
1723,43.559437
1724,55.70778
1725,65.42088
1726,40.45654
1727,43.334442
1728,35.474224
1729,81.59152
1730,40.938644
1731,32.70388
1732,33.279053
1733,41.615772
1734,36.327255
1735,32.277275
1736,64.31627
1737,32.800346
1738,43.334064
1739,45.250957
1740,51.84358
1741,39.8029
1742,28.995882
1743,27.02158
1744,38.089207
1745,49.931103
1746,41.666504
1747,41.859737
1748,35.797806
1749,36.204113
1750,30.746449
1751,34.226112
1752,40.72565
1753,46.008747
1754,29.945404
1755,24.925352
1756,45.930325
1757,37.132504
1758,33.933636
1759,42.91084
1760,48.836407
1761,36.22405
1762,51.839825
1763,42.91654
1764,27.216925
1765,42.503326
1766,41.75567
1767,33.05476
1768,44.180317
1769,30.959545
1770,39.595383
1771,38.117996
1772,40.422066
1773,44.77384
1774,36.705467
1775,35.822178
1776,36.126083
1777,57.398895
1778,34.450714
1779,30.76742
1780,34.172386
1781,46.267754
1782,34.00981
1783,46.084347
1784,38.813156
1785,31.031693
1786,45.02778
1787,42.658955
1788,25.895945
1789,59.01594
1790,52.04183
1791,44.223835
1792,48.633152
1793,44.296524
1794,44.1668
1795,45.251144
1796,37.9549
1797,46.121307
1798,43.232685
1799,40.61288
1800,23.309122
1801,40.958927
1802,33.45883
1803,36.63482
1804,39.368538
1805,27.85259
1806,21.88738
1807,44.271053
1808,31.690105
1809,61.061165
1810,37.913406
1811,32.802998
1812,60.313946
1813,40.483997
1814,50.72887
1815,24.684477
1816,23.530981
1817,50.508247
1818,41.88831
1819,50.77618
1820,45.21035
1821,27.697927
1822,35.727913
1823,41.59708
1824,34.754578
1825,37.128094
1826,37.234253
1827,31.188757
1828,39.27453
1829,35.449463
1830,47.906284
1831,40.51745
1832,34.513466
1833,35.879692
1834,30.8401
1835,39.1231
1836,52.729107
1837,42.231106
1838,52.61108
1839,53.52876
1840,39.4359
1841,32.75683
1842,40.264908
1843,46.78742
1844,47.24864
1845,33.805424
1846,41.94127
1847,43.679615
1848,43.044506
1849,48.20495
1850,52.878117
1851,46.828487
1852,38.302925
1853,49.326
1854,48.905037
1855,47.419003
1856,35.236786
1857,24.722446
1858,47.564686
1859,48.082718
1860,43.999336
1861,46.73392
1862,41.93568
1863,31.894436
1864,30.157953
1865,37.51275
1866,42.237785
1867,34.048546
1868,33.66993
1869,56.838818
1870,68.99842
1871,58.390602
1872,40.220345
1873,47.632828
1874,29.657763
