Y_pred,Y_real,Mean,,,
3.9887457,2.3,1.688745689,,,
9.381519,8.9,0.481519318,,,
3.4026923,2.9,0.502692318,,,
6.2338676,5,1.233867645,,,
5.7072034,2.7,3.007203388,,,
5.059741,8.3,3.24025898,,,
6.306239,12.3,5.993760872,,,
4.9367743,10.6,5.663225746,,,
8.388008,13,4.611991882,,,
10.476666,13.8,3.323333549,,,
15.438947,7.3,8.138946724,,,
11.670615,11.5,0.170615196,,,
7.9373074,11.6,3.662692642,,,
0.881404,3,2.118596017,,,
7.8797274,6.4,1.479727364,,,
9.017125,8.9,0.11712513,,,
18.482021,19.8,1.317978668,,,
5.357706,9.3,3.94229393,,,
20.244362,18.9,1.344361877,,,
5.530076,3.4,2.130076027,,,
6.255516,2.9,3.355516052,,,
7.978665,3.4,4.578664875,,,
5.344729,9.6,4.255271053,,,
6.590875,6.9,0.309124851,,,
8.623782,11,2.376217842,,,
6.6899185,10.1,3.410081482,,,
5.128689,4.7,0.428688812,,,
17.63881,18.4,0.761190796,,,
8.555808,5.2,3.355808067,,,
11.101498,14.1,2.99850235,,,
10.041723,11.9,1.858276749,,,
11.763227,7.3,4.463227463,,,
11.082887,13.2,2.117113304,,,
19.735212,18.9,0.835212326,,,
6.841082,8.2,1.358917904,,,
7.144649,5.9,1.244649029,,,
8.812204,11.9,3.087795639,,,
8.787754,8.4,0.387754059,,,
6.9953275,7.3,0.304672527,,,
3.9757168,5.4,1.424283171,,,
6.786224,11.1,4.313776112,,,
7.7850747,9.7,1.914925289,,,
6.6754355,2.5,4.175435543,,,
16.559498,17.9,1.340502167,,,
8.829546,18.4,9.570454025,,,
16.904861,18.9,1.99513855,,,
8.326556,8.9,0.573443794,,,
8.024497,10,1.975502968,,,
8.61313,5.1,3.513129616,,,
15.590822,11.1,4.49082222,,,
9.854949,8.2,1.654948997,,,
12.952161,8.2,4.752160835,,,
3.6385489,4.5,0.861451149,,,
4.717086,3.8,0.917085838,,,
5.950762,5,0.950761795,,,
5.292757,4.8,0.492757034,,,
17.718588,18.9,1.181412125,,,
8.842126,13.4,4.557874107,,,
3.0418878,4.5,1.45811224,,,
5.402547,3.1,2.302546883,,,
4.476284,14.8,10.32371597,,,
5.719612,8.4,2.680387878,,,
5.1591043,3.1,2.059104347,,,
4.2588325,3.2,1.058832455,,,
6.697783,4.1,2.597782993,,,
11.190692,8.5,2.690691948,,,
10.945791,14.1,3.154208755,,,
7.0141015,3.8,3.214101505,,,
4.368831,3.2,1.168831158,,,
6.0669355,5.7,0.366935539,,,
10.218175,12.7,2.481825066,,,
5.833253,1.9,3.933252907,,,
10.174984,1.8,8.374983978,,,
10.213145,6.4,3.813145256,,,
7.845275,8.6,0.754725075,,,
7.893726,12.4,4.506274128,,,
5.091473,11.2,6.108526897,,,
6.9646554,6.9,0.064655399,,,
18.21994,17.9,0.319940186,,,
6.4336166,4.5,1.933616638,,,
8.224169,12.7,4.475831223,,,
11.340107,9.2,2.140106964,,,
8.590962,7.4,1.19096241,,,
4.818319,0.2,4.618318844,,,
13.013906,11.9,1.113905525,,,
9.849484,10.6,0.750515556,,,
8.267277,10.2,1.932723236,,,
7.8366804,8.1,0.263319588,,,
10.703519,8.2,2.503518867,,,
6.0260267,9.7,3.673973274,,,
5.065801,4.7,0.365801144,,,
3.8151171,3.2,0.615117121,,,
6.1767883,6.9,0.72321167,,,
10.60742,8.9,1.707419968,,,
6.1043286,7,0.895671368,,,
21.327917,21.6,0.272082901,,,
9.7587,11.4,1.641299629,,,
9.949754,5.3,4.649753761,,,
5.7097697,2.5,3.209769726,,,
3.9972122,3.2,0.797212172,,,
7.3495226,3.7,3.649522591,,,
7.2013307,7.6,0.398669338,,,
9.904543,7.6,2.304542923,,,
8.848622,13.9,5.051377678,,,
7.181091,3.8,3.381090832,,,
3.7008934,1.3,2.400893402,,,
9.677575,7.6,2.077575111,,,
5.619611,4.8,0.819610786,,,
7.5023894,11.4,3.897610569,,,
13.561469,12.6,0.961469078,,,
1.2487724,2.8,1.551227617,,,
4.6789756,2.3,2.378975582,,,
4.94175,1.3,3.64175005,,,
8.472732,5.2,3.27273159,,,
3.6364782,5.9,2.263521814,,,
3.4032865,3.8,0.396713543,,,
8.931014,11.9,2.968985939,,,
6.5973153,3.8,2.797315311,,,
7.4147973,4.8,2.614797306,,,
0.81785554,1.6,0.782144463,,,
6.6723037,12.4,5.727696323,,,
6.586357,1.7,4.886357117,,,
6.463965,6.9,0.436035061,,,
9.281687,7,2.281686783,,,
5.1151853,6.9,1.784814739,,,
9.033862,11,1.966137886,,,
-1.0339932,4.4,5.433993244,,,
8.380635,14.8,6.419364738,,,
6.3553786,6.9,0.544621372,,,
6.0322485,4,2.032248497,,,
8.333318,7.4,0.933317757,,,
7.0941815,11,3.905818462,,,
9.190695,8.4,0.790694809,,,
3.8846538,11.4,7.515346193,,,
21.026794,17.9,3.126794434,,,
2.9327576,2.2,0.732757616,,,
10.430805,8.9,1.530805206,,,
10.465107,11.4,0.934893036,,,
6.111441,6.9,0.788558865,,,
0.76757437,5,4.23242563,,,
8.245312,9.8,1.554688263,,,
7.6860604,4,3.686060429,,,
6.832967,2.9,3.932966805,,,
5.3209968,8,2.679003239,,,
14.070086,7.6,6.470085526,,,
4.123391,10.8,6.676608849,,,
17.332052,17.9,0.567947769,,,
3.7914765,2.8,0.991476488,,,
6.148499,6,0.148499012,,,
12.546569,1.5,11.04656887,,,
3.2452698,5.5,2.254730225,,,
11.27274,8.1,3.172740364,,,
10.85802,8.3,2.558019829,,,
7.744157,1,6.744156837,,,
7.312087,3.7,3.612087059,,,
7.7267365,9.6,1.873263454,,,
13.0942955,22.4,9.305704498,,,
5.9800196,4.5,1.480019569,,,
5.184829,2.8,2.384829235,,,
17.58182,15.8,1.781819534,,,
12.434384,14.1,1.665615654,,,
6.778491,6.6,0.17849102,,,
20.16427,15.8,4.364270401,,,
5.292707,7,1.707293034,,,
5.4829373,10.2,4.717062664,,,
8.644111,10.4,1.75588932,,,
9.845386,8.9,0.945385551,,,
6.433601,9.9,3.466399097,,,
6.960959,9.7,2.739041042,,,
7.034039,5.1,1.934039021,,,
4.165425,1.5,2.665424824,,,
9.14185,11.2,2.058149529,,,
6.2159266,7.1,0.884073353,,,
6.0871,5.6,0.487100029,,,
9.166857,11.6,2.433143234,,,
8.9395075,10.6,1.660492516,,,
6.577582,3.8,2.777581882,,,
20.952604,15.8,5.152604294,,,
2.502152,2.4,0.102151966,,,
11.38495,12.8,1.415050316,,,
8.140888,6.6,1.540888214,,,
9.779813,9.3,0.479812813,,,
4.9671607,2.1,2.867160702,,,
5.074451,10.2,5.12554903,,,
10.741908,5.3,5.441908073,,,
10.350803,13,2.649196625,,,
5.8341994,4.1,1.734199429,,,
4.927028,6.5,1.572971821,,,
1.4289948,1.6,0.171005225,,,
8.283998,10.2,1.916002464,,,
9.255042,2.6,6.655042076,,,
2.9450278,2,0.945027828,,,
6.9952946,8.5,1.504705429,,,
10.304264,11.5,1.195735931,,,
8.531817,7.6,0.931817436,,,
6.9013824,12.4,5.498617554,,,
6.221327,18.7,12.47867317,,,
5.065554,9.2,4.134445858,,,
4.3551946,3.1,1.255194569,,,
6.08133,10.9,4.818670177,,,
6.167387,12,5.832612991,,,
4.4959807,5.3,0.80401926,,,
5.690932,6.9,1.209068203,,,
8.0954895,4.8,3.295489502,,,
4.9783344,3.1,1.878334427,,,
5.036625,8.2,3.163375092,,,
7.682271,3.8,3.882271004,,,
6.4888783,5.3,1.18887825,,,
8.460085,9.8,1.339915085,,,
6.216804,3.8,2.416804028,,,
9.826545,7.6,2.226544762,,,
4.984878,8.3,3.315121937,,,
6.8017864,10.2,3.398213577,,,
6.2859945,7.6,1.31400547,,,
9.390961,9.3,0.090960693,,,
10.996343,12.8,1.803657341,,,
4.40146,3.2,1.201460171,,,
7.0472255,11,3.952774525,,,
8.722732,7,1.72273159,,,
9.325854,9.1,0.225854301,,,
21.248562,15.8,5.448561859,,,
6.673697,2.8,3.873696995,,,
9.11005,9.8,0.689949799,,,
8.617,7.5,1.116999626,,,
3.529522,2.9,0.629521942,,,
5.7208548,4,1.720854759,,,
8.863537,10.2,1.336463165,,,
8.54543,10.3,1.754569817,,,
7.1248207,11,3.875179291,,,
3.91056,2.7,1.210559893,,,
3.532253,1.3,2.232253027,,,
10.758931,8.4,2.35893116,,,
8.012261,1,7.012261391,,,
5.303885,5.8,0.496115017,,,
5.6244717,11,5.375528336,,,
9.946809,7,2.946808815,,,
9.205166,12.7,3.494834137,,,
7.141632,6.3,0.84163208,,,
5.34588,2.7,2.645880032,,,
7.581322,5.5,2.081322193,,,
9.913192,8.8,1.113191795,,,
8.1803465,7.2,0.980346489,,,
9.1729355,8.1,1.072935486,,,
5.534913,5.5,0.034913063,,,
10.059917,9.7,0.35991745,,,
11.275347,11.5,0.224653244,,,
4.7882776,1.3,3.488277626,,,
3.4283628,2.4,1.028362846,,,
6.4219804,4,2.421980381,,,
6.8462186,7.9,1.053781414,,,
5.756444,3.8,1.956443977,,,
6.1358066,12,5.864193439,,,
8.437884,11.1,2.662115669,,,
8.13994,6.9,1.239940262,,,
5.2081547,6.4,1.191845322,,,
9.059304,11.6,2.540695763,,,
4.797379,3.6,1.197379017,,,
5.6843996,7.5,1.815600395,,,
12.096363,8.9,3.196363068,,,
5.6466575,6.9,1.253342533,,,
3.9293947,6.4,2.470605278,,,
6.4648194,4,2.464819431,,,
2.9762626,1.5,1.476262569,,,
5.36153,9.9,4.538470173,,,
6.3852344,16,9.614765644,,,
18.102291,19.8,1.697708893,,,
6.642747,10.2,3.557253075,,,
8.208607,11.6,3.39139328,,,
3.4620733,11,7.537926674,,,
9.083645,6.9,2.183644867,,,
5.995449,2.1,3.895449066,,,
12.05408,12.8,0.745919991,,,
5.589749,0.8,4.789748859,,,
2.9232793,2.9,0.023279285,,,
10.024797,9.7,0.32479744,,,
5.455764,1.3,4.155763817,,,
1.6686596,1.9,0.231340432,,,
4.2112494,4.5,0.288750648,,,
8.267142,5.5,2.767142296,,,
4.5241737,5,0.475826263,,,
8.329629,3.7,4.629628944,,,
5.8184752,3.6,2.218475246,,,
7.941207,6.4,1.541206932,,,
5.9930096,7.5,1.506990433,,,
7.0089025,6.8,0.20890255,,,
6.934667,4,2.93466711,,,
7.697095,10.6,2.902905083,,,
10.464489,12.8,2.335511017,,,
5.664694,7.5,1.835306168,,,
6.1005297,6.9,0.799470329,,,
7.351129,12.8,5.448870945,,,
5.288467,6.7,1.41153307,,,
4.9019976,5.5,0.598002434,,,
5.9017906,5.3,0.601790619,,,
4.211313,0.9,3.311312771,,,
6.552556,3.8,2.752556038,,,
17.984692,18.4,0.41530838,,,
3.8042364,4.4,0.595763588,,,
3.2086775,4.7,1.49132247,,,
11.511881,7.4,4.111880875,,,
8.622888,8.9,0.277112389,,,
7.1075697,10.9,3.792430305,,,
6.6639194,2.6,4.063919449,,,
9.247789,10.5,1.252210617,,,
5.624389,14.1,8.475610828,,,
3.6643918,1.1,2.564391756,,,
19.592451,21.6,2.007548904,,,
6.517662,8.3,1.782337952,,,
8.270295,9.3,1.029704857,,,
4.3182282,1.9,2.418228245,,,
4.6370215,5.4,0.762978458,,,
4.019388,2.3,1.719388199,,,
3.394832,2,1.394831896,,,
9.149174,14.8,5.650826263,,,
6.856553,7.4,0.543446922,,,
2.1324618,3.7,1.567538214,,,
8.310622,9.2,0.889377785,,,
8.429006,9.7,1.270994377,,,
3.0575733,0.8,2.257573318,,,
6.2475915,5.3,0.947591496,,,
5.464844,5.6,0.135155773,,,
8.963521,1,7.963521004,,,
9.9567375,8.9,1.056737518,,,
7.1257463,6.8,0.32574625,,,
6.015094,11.2,5.184906197,,,
7.676958,8.1,0.423041916,,,
6.9485884,6.7,0.248588371,,,
10.364936,11.9,1.535064125,,,
5.0625553,3.2,1.862555313,,,
9.0395565,5.9,3.139556503,,,
7.4792566,6.6,0.87925663,,,
11.881247,17.9,6.018753433,,,
9.672181,2.8,6.872181129,,,
6.8780603,4,2.878060341,,,
18.38263,17.9,0.482629395,,,
8.015421,7.6,0.415420914,,,
7.6108894,8.1,0.489110565,,,
7.0095296,2.9,4.109529591,,,
4.837433,3.9,0.937432861,,,
9.131772,2.8,6.331772041,,,
11.162064,5.1,6.062063599,,,
3.4416242,3.7,0.258375835,,,
11.601146,11.6,0.001145744,,,
6.3830194,6.4,0.016980553,,,
0.41926765,4.7,4.280732346,,,
3.737779,2.7,1.037778902,,,
6.070003,5,1.070003033,,,
14.647366,14.1,0.54736557,,,
5.1925097,2.9,2.292509651,,,
8.450888,12.4,3.94911232,,,
8.815582,9.7,0.884417725,,,
8.054494,3.8,4.254493904,,,
6.7464347,8.8,2.053565311,,,
8.554807,1.5,7.054806709,,,
7.7436223,7.3,0.443622303,,,
9.045027,17.2,8.154973221,,,
5.0957437,7.6,2.504256344,,,
9.2637615,9.8,0.53623848,,,
5.4014697,3.7,1.701469707,,,
4.062503,6.4,2.337497139,,,
4.9410253,7.2,2.258974743,,,
19.387476,18.9,0.487475967,,,
7.268495,7.6,0.331504917,,,
5.4708357,1.9,3.570835686,,,
9.819606,1.5,8.319605827,,,
6.1707664,7.8,1.629233646,,,
12.366803,12.6,0.233196831,,,
7.29328,11,3.706719875,,,
11.797389,14.1,2.30261097,,,
10.998033,9.6,1.39803257,,,
5.669006,2,3.669005871,,,
9.610948,9.3,0.310947609,,,
6.515172,8.2,1.684827995,,,
8.699104,5.3,3.399104309,,,
7.142978,9.3,2.157021809,,,
10.803095,13,2.196905136,,,
6.513825,4.7,1.81382494,,,
4.50477,1.1,3.404769802,,,
1.7904861,6.9,5.109513903,,,
4.81983,8.3,3.480170059,,,
7.7779384,9.7,1.922061634,,,
10.539263,13,2.460737228,,,
8.360109,9.9,1.539890671,,,
3.0298285,5.3,2.270171452,,,
18.497194,15.8,2.69719429,,,
4.400591,1.6,2.800590897,,,
10.15829,5.5,4.658289909,,,
5.2607846,1,4.260784626,,,
9.396461,8.7,0.696460533,,,
5.846026,17.2,11.35397406,,,
11.376269,10,1.376269341,,,
7.7161016,1.3,6.416101646,,,
3.959754,2.9,1.05975399,,,
6.1658254,4.9,1.265825367,,,
6.1153374,5.3,0.815337372,,,
11.33009,10,1.330089569,,,
6.5109367,11,4.489063263,,,
7.7370853,5.9,1.837085342,,,
11.535276,4.8,6.735276413,,,
9.950088,8.2,1.750087547,,,
5.947381,9.4,3.45261898,,,
8.358914,5.8,2.558914375,,,
6.622131,4.7,1.922130871,,,
9.685876,9.8,0.114124107,,,
8.722667,11.9,3.17733326,,,
8.461111,2.6,5.861111069,,,
6.2040505,4.9,1.304050541,,,
5.6766887,1.3,4.376688671,,,
6.902039,9.5,2.597960949,,,
5.9860554,3.8,2.186055374,,,
3.819067,2.5,1.319067001,,,
20.298506,17.9,2.398505783,,,
3.192637,2.8,0.392636967,,,
5.9333615,8.7,2.76663847,,,
6.5873218,3.1,3.487321758,,,
11.112841,5.9,5.212840652,,,
8.543363,4.3,4.243362617,,,
5.8892136,9.2,3.310786438,,,
7.431402,6.6,0.831402206,,,
9.6290245,8.9,0.729024506,,,
7.305475,4.1,3.205475235,,,
3.4059885,0.2,3.205988455,,,
8.039855,3,5.039855003,,,
3.2676516,7.8,4.532348442,,,
5.600968,2.9,2.700967884,,,
6.8187,7.2,0.381300163,,,
3.5645516,5.3,1.735448408,,,
10.105174,9.8,0.305174065,,,
9.338376,13.1,3.761623955,,,
4.305533,2.6,1.705532932,,,
7.496682,7.7,0.203317833,,,
8.509227,12.7,4.190773201,,,
6.4229426,5.3,1.122942638,,,
5.694126,8.8,3.105873871,,,
10.662478,7.3,3.362478447,,,
5.2482963,4.6,0.648296261,,,
7.8787074,13.1,5.221292591,,,
4.8057165,6.4,1.594283485,,,
5.677879,6.8,1.122121143,,,
7.2838707,2.6,4.683870697,,,
8.447809,5.3,3.147809219,,,
19.890684,15.8,4.090684128,,,
7.5717406,14.8,7.228259373,,,
3.5235755,2.9,0.623575544,,,
3.701868,2.8,0.901868057,,,
6.4204373,3.8,2.620437336,,,
8.774349,8.1,0.674349213,,,
5.1527514,6.2,1.047248554,,,
11.248547,9.3,1.9485466,,,
7.2675886,11.1,3.832411385,,,
6.7622485,5.8,0.962248516,,,
6.3580766,1.5,4.858076572,,,
8.036957,5.1,2.936956787,,,
18.117306,17.9,0.217305756,,,
5.9638977,10.1,4.136102295,,,
9.105369,8.1,1.005368614,,,
6.34614,3.8,2.546139908,,,
6.711608,9.3,2.588392067,,,
6.712552,4,2.712552071,,,
8.759485,11.9,3.140514755,,,
2.75396,5.6,2.846040106,,,
6.427334,11.6,5.172666168,,,
14.422278,11.9,2.522278404,,,
8.474936,9,0.525064468,,,
5.8440733,11.2,5.355926704,,,
8.306164,9.5,1.193836212,,,
6.0790324,4,2.079032421,,,
7.6418543,12.7,5.058145714,,,
6.7300687,9.8,3.069931316,,,
7.016947,8.4,1.383053207,,,
5.936589,3.3,2.636588764,,,
17.481943,11.8,5.68194313,,,
6.762995,5.9,0.862994766,,,
12.270966,7.6,4.670965576,,,
3.986325,11.2,7.213674974,,,
2.897879,2.3,0.597878885,,,
5.790435,3.8,1.990434837,,,
6.691031,10.2,3.508969021,,,
4.5532827,2.8,1.753282738,,,
6.851777,7.6,0.748222923,,,
5.0370626,10.3,5.262937355,,,
5.727661,7.8,2.072338867,,,
6.379392,12.7,6.320607853,,,
7.59583,5.1,2.495829964,,,
2.3933353,2.1,0.293335342,,,
7.443552,9.8,2.356447983,,,
5.458776,1.6,3.858775997,,,
5.4195952,8,2.580404758,,,
2.3756518,5,2.624348164,,,
11.447854,10.7,0.747854042,,,
9.300845,6.2,3.100845146,,,
18.109175,19.8,1.690825272,,,
9.572811,13,3.427188873,,,
5.7869706,6.9,1.113029385,,,
7.1365685,7.5,0.363431454,,,
17.570332,18.9,1.329668427,,,
5.5895877,6.1,0.510412312,,,
21.593699,15.8,5.793698502,,,
5.393479,6.2,0.80652113,,,
9.05049,5.9,3.150490379,,,
5.380641,2.1,3.280640984,,,
6.2050667,3.4,2.805066681,,,
8.922048,13,4.077952385,,,
6.6539426,7.6,0.946057415,,,
7.443654,4.1,3.34365406,,,
6.9956636,6.9,0.095663643,,,
7.339786,11,3.660213947,,,
4.969172,5.4,0.430827999,,,
10.736398,18.4,7.663602257,,,
7.7831006,9.3,1.516899395,,,
3.0282335,5.4,2.371766472,,,
6.987298,11,4.012701988,,,
9.120672,11.9,2.779327774,,,
5.945579,17.2,11.25442095,,,
9.445119,11.9,2.454881096,,,
10.46413,10.5,0.035869598,,,
13.213059,7,6.213059425,,,
5.7599993,7.6,1.840000725,,,
12.690518,8.2,4.490518379,,,
9.218529,18.4,9.181471252,,,
3.9067888,4.7,0.793211174,,,
5.8654847,4,1.865484715,,,
11.993387,6.9,5.093387222,,,
6.4612455,4.8,1.661245537,,,
6.322749,8.9,2.577250862,,,
6.5668945,8.2,1.633105469,,,
4.961913,1.6,3.361913109,,,
8.284333,10.5,2.215666771,,,
7.421482,8.9,1.478517914,,,
6.997221,8.4,1.402779007,,,
9.338111,10.7,1.361889076,,,
4.3506,4.8,0.449400234,,,
5.0783787,3.3,1.778378677,,,
5.5249367,5.7,0.175063324,,,
5.7979403,8.3,2.502059746,,,
11.197004,13.8,2.602995682,,,
7.3877106,9.7,2.312289429,,,
7.278369,8.2,0.92163105,,,
17.696644,17.9,0.203356171,,,
5.357376,5.3,0.057376099,,,
1.0876461,2,0.912353873,,,
13.013906,11.9,1.113905525,,,
14.811719,9.1,5.711718941,,,
8.062422,10.5,2.437578201,,,
11.242212,12.8,1.557787704,,,
6.4326515,8.6,2.16734848,,,
7.981986,9.8,1.818013954,,,
8.891006,8.9,0.00899353,,,
11.637742,10.7,0.937742043,,,
5.8237233,4.1,1.723723316,,,
5.5972633,2.6,2.997263336,,,
3.876016,6.9,3.023984098,,,
4.342857,3.7,0.642856884,,,
7.358441,8.4,1.041559124,,,
6.04779,6.8,0.752209949,,,
9.752407,10,0.247592926,,,
6.7335663,9.4,2.666433716,,,
8.327882,9.7,1.372118187,,,
6.0953956,2.6,3.495395565,,,
9.349335,12.3,2.950665283,,,
7.0435305,4.6,2.443530464,,,
8.601124,6.6,2.00112381,,,
7.960836,10.7,2.739164066,,,
9.12748,5.1,4.027479553,,,
12.116125,11.9,0.216125107,,,
10.164607,1.1,9.064607048,,,
5.8456554,7.5,1.654344559,,,
9.294175,9.8,0.505824852,,,
8.726327,12.7,3.973673058,,,
8.513218,2.6,5.913217926,,,
8.3116,1.9,6.411599731,,,
10.082543,11.4,1.317456627,,,
3.6984527,5.3,1.601547289,,,
6.036156,8.3,2.263843822,,,
5.1195016,6.4,1.280498409,,,
17.87661,15.8,2.076609802,,,
4.985216,4,0.985216141,,,
7.192797,9.3,2.107202816,,,
9.411538,7.1,2.311538124,,,
6.4564066,10.2,3.743593407,,,
3.3660321,2.6,0.766032124,,,
7.010427,7,0.010426998,,,
7.2274117,5.3,1.927411747,,,
6.745286,4.1,2.645285988,,,
9.00935,7.3,1.709349823,,,
4.3033757,5.6,1.296624279,,,
7.4344444,5.3,2.134444427,,,
5.427056,7.6,2.172944164,,,
10.956843,11.5,0.543156624,,,
5.4338675,3.7,1.733867455,,,
12.981461,1.8,11.18146057,,,
7.6611733,3.1,4.561173344,,,
13.411053,12.8,0.611052704,,,
6.934339,9.5,2.565660954,,,
10.455581,11.4,0.944419289,,,
7.2464185,9.5,2.253581524,,,
2.9585836,8.2,5.241416407,,,
4.2360253,6.1,1.863974667,,,
4.3227477,1.1,3.222747707,,,
9.445256,8.4,1.045256233,,,
6.842769,3.1,3.742769146,,,
7.584425,10.5,2.915575027,,,
2.490858,2.1,0.390858078,,,
8.383958,11.9,3.516042137,,,
4.4586997,2.8,1.658699703,,,
17.744196,17.9,0.155804062,,,
5.1490903,4.6,0.54909029,,,
5.6757894,8.4,2.724210644,,,
10.574793,9.8,0.774792862,,,
6.6068354,7.5,0.893164635,,,
0.36950257,2.6,2.230497426,,,
18.205366,11.7,6.505366135,,,
8.816511,10.8,1.983488846,,,
7.2260647,5,2.226064682,,,
5.4423385,0.7,4.742338467,,,
6.285118,7.6,1.314881897,,,
1.8360149,1.8,0.036014867,,,
7.9311914,12.9,4.968808556,,,
9.450869,4.7,4.750868607,,,
4.0566993,3.7,0.356699276,,,
6.985763,7.5,0.514236927,,,
6.208711,8.8,2.591288853,,,
2.6220055,1.1,1.522005463,,,
6.5640507,4,2.564050674,,,
